    ,word          ,x                    ,y                    ,count,part_of_speech
128 ,what          ,-13.211102485656738  ,-11.315975189208984  ,209  ,WDT
129 ,relation      ,10.148372650146484   ,13.00677490234375    ,38   ,NN
130 ,to            ,-1.0807256698608398  ,-15.16480541229248   ,7064 ,IN
131 ,pieces        ,-19.62916374206543   ,16.69710350036621    ,61   ,NNS
132 ,examine       ,-35.98978805541992   ,-7.517242431640625   ,36   ,VB
133 ,works         ,7.449124336242676    ,6.478789806365967    ,46   ,NNS
134 ,force         ,-8.03231143951416    ,15.793691635131836   ,201  ,NN
135 ,-             ,14.700132369995117   ,-11.363658905029297  ,783  ,HYPH
136 ,eloquence     ,-6.717343807220459   ,21.862194061279297   ,44   ,NN
137 ,effect        ,-3.8526628017425537  ,9.557229042053223    ,143  ,NN
138 ,remote        ,8.20567798614502     ,-12.73611831665039   ,50   ,JJ
139 ,design        ,2.307798385620117    ,12.135433197021484   ,91   ,NN
140 ,write         ,-33.293479919433594  ,-6.5485405921936035  ,66   ,VB
141 ,necessity     ,0.42609840631484985  ,15.486679077148438   ,174  ,NN
142 ,for           ,-5.934227466583252   ,-8.834402084350586   ,3886 ,IN
143 ,france        ,20.04743194580078    ,13.673954963684082   ,75   ,NNP
144 ,nay           ,-9.129693984985352   ,-7.2688469886779785  ,69   ,UH
145 ,something     ,-21.31857681274414   ,0.2574125826358795   ,171  ,NN
146 ,should        ,-2.6897647380828857  ,-46.34584426879883   ,1222 ,MD
147 ,tell          ,-42.77894592285156   ,-6.049788475036621   ,83   ,VB
148 ,man           ,24.014371871948242   ,16.376590728759766   ,1512 ,NN
149 ,suffered      ,4.270008087158203    ,-31.501304626464844  ,31   ,VBD
150 ,i             ,-24.62297248840332   ,-9.436650276184082   ,6453 ,PRP
151 ,beyond        ,-0.46216997504234314 ,-13.044307708740234  ,122  ,IN
152 ,enough        ,-18.320064544677734  ,-18.696775436401367  ,247  ,RB
153 ,that          ,-10.338658332824707  ,-11.318521499633789  ,5667 ,IN
154 ,expect        ,-36.300045013427734  ,-0.4298192262649536  ,40   ,VB
155 ,work          ,5.732028484344482    ,17.85431671142578    ,133  ,NN
156 ,certain       ,-3.8504841327667236  ,-1.1876463890075684  ,326  ,JJ
157 ,even          ,1.382607340812683    ,-2.1961588859558105  ,476  ,RB
158 ,went          ,-1.1287165880203247  ,-31.256702423095703  ,95   ,VBD
159 ,on            ,19.87198257446289    ,-6.968803882598877   ,129  ,RP
160 ,throughout    ,-7.274966716766357   ,-9.967289924621582   ,59   ,IN
161 ,become        ,-34.961090087890625  ,-1.9683611392974854  ,58   ,VB
162 ,an            ,-15.41836929321289   ,-0.5169383883476257  ,1405 ,DT
163 ,almost        ,-21.482839584350586  ,10.21011734008789    ,84   ,RB
164 ,would         ,-2.2266685962677     ,-46.08465576171875   ,1157 ,MD
165 ,read          ,11.530097961425781   ,-26.66948699951172   ,38   ,VBN
166 ,all           ,-5.7751641273498535  ,-15.474969863891602  ,753  ,PDT
167 ,principal     ,-6.304739952087402   ,-19.647632598876953  ,72   ,JJ
168 ,human         ,-13.005168914794922  ,9.486970901489258    ,280  ,JJ
169 ,who           ,4.111704349517822    ,-22.396408081054688  ,2343 ,WP
170 ,never         ,-20.01648712158203   ,-4.111342906951904   ,621  ,RB
171 ,or            ,-12.243066787719727  ,-14.840768814086914  ,2133 ,CC
172 ,doubt         ,-5.166490077972412   ,4.5792927742004395   ,63   ,NN
173 ,they          ,18.698734283447266   ,3.3697445392608643   ,3549 ,PRP
174 ,whether       ,-12.974297523498535  ,-13.101449966430664  ,231  ,IN
175 ,author        ,10.307374000549316   ,16.12087631225586    ,78   ,NN
176 ,lived         ,14.832989692687988   ,-15.47185230255127   ,53   ,VBD
177 ,true          ,-8.039558410644531   ,0.8057183623313904   ,282  ,JJ
178 ,no            ,-19.19417381286621   ,-0.3511711359024048  ,1425 ,DT
179 ,country       ,17.470998764038086   ,16.162813186645508   ,180  ,NN
180 ,speaks        ,-14.989113807678223  ,-29.639144897460938  ,34   ,VBZ
181 ,language      ,-0.5039805173873901  ,5.108178615570068    ,95   ,NN
182 ,nature        ,-10.295299530029297  ,15.659988403320312   ,455  ,NN
183 ,always        ,-5.1420392990112305  ,-4.985350608825684   ,363  ,RB
184 ,everywhere    ,-3.368009567260742   ,-4.759510517120361   ,41   ,RB
185 ,these         ,-2.9154469966888428  ,1.1108760833740234   ,829  ,DT
186 ,taken         ,16.10223960876465    ,-24.60834312438965   ,249  ,VBN
187 ,first         ,-6.9011335372924805  ,-17.70008087158203   ,405  ,JJ
188 ,3             ,39.78172302246094    ,-7.486685752868652   ,39   ,CD
189 ,6             ,39.185951232910156   ,-8.421928405761719   ,31   ,CD
190 ,number        ,-3.3764097690582275  ,19.283252716064453   ,125  ,NN
191 ,impression    ,-3.87374210357666    ,9.429062843322754    ,42   ,NN
192 ,merely        ,-9.795682907104492   ,18.932785034179688   ,31   ,RB
193 ,far           ,25.0158748626709     ,-15.590618133544922  ,225  ,RB
194 ,one           ,9.576128959655762    ,3.0707123279571533   ,1559 ,CD
195 ,another       ,-17.22292137145996   ,-1.3905448913574219  ,791  ,DT
196 ,only          ,-6.908564567565918   ,-18.948762893676758  ,90   ,JJ
197 ,see           ,-38.70084762573242   ,-3.966484785079956   ,346  ,VB
198 ,died          ,1.152822494506836    ,-32.393611907958984  ,55   ,VBD
199 ,behind        ,-1.9698926210403442  ,-17.17384910583496   ,49   ,IN
200 ,known         ,11.484170913696289   ,-28.051809310913086  ,138  ,VBN
201 ,considered    ,-6.114578723907471   ,-19.840740203857422  ,55   ,VBN
202 ,‘             ,20.88199234008789    ,-38.71806716918945   ,128  ,``
203 ,’             ,31.06806755065918    ,-23.753528594970703  ,31   ,''
204 ,original      ,-6.817635536193848   ,0.44027620553970337  ,35   ,JJ
205 ,paris         ,21.746259689331055   ,24.850940704345703   ,43   ,NNP
206 ,have          ,-1.1098333597183228  ,-38.13613510131836   ,2614 ,VBP
207 ,foot          ,20.640676498413086   ,27.729591369628906   ,103  ,NN
208 ,also          ,-5.289934158325195   ,-3.3962738513946533  ,490  ,RB
209 ,given         ,14.244261741638184   ,-25.74382209777832   ,194  ,VBN
210 ,can           ,-3.5695748329162598  ,-44.93546676635742   ,1164 ,MD
211 ,purely        ,-6.361750602722168   ,12.837132453918457   ,35   ,RB
212 ,more          ,-26.881174087524414  ,-20.870290756225586  ,739  ,JJR
213 ,than          ,-10.566019058227539  ,-15.988357543945312  ,1954 ,IN
214 ,seemed        ,-8.227605819702148   ,-32.444122314453125  ,36   ,VBD
215 ,presence      ,21.041772842407227   ,19.20281219482422    ,62   ,NN
216 ,st.           ,25.010473251342773   ,11.466181755065918   ,57   ,NNP
217 ,able          ,-21.011600494384766  ,-14.706097602844238  ,187  ,JJ
218 ,attempt       ,8.475198745727539    ,21.394399642944336   ,31   ,NN
219 ,difficult     ,6.391369819641113    ,-6.245655536651611   ,41   ,JJ
220 ,both          ,-3.5519537925720215  ,-12.097482681274414  ,230  ,DT
221 ,seems         ,-8.565043449401855   ,-32.43773651123047   ,140  ,VBZ
222 ,age           ,12.009763717651367   ,23.732397079467773   ,376  ,NN
223 ,moreover      ,-5.845294952392578   ,-3.714613914489746   ,180  ,RB
224 ,words         ,-19.221803665161133  ,17.53771209716797    ,213  ,NNS
225 ,here          ,-4.4409403800964355  ,-4.298943042755127   ,206  ,RB
226 ,there         ,-4.349105358123779   ,-4.489691257476807   ,294  ,RB
227 ,desire        ,-1.6279456615447998  ,13.339340209960938   ,113  ,NN
228 ,their         ,17.787076950073242   ,0.9771648049354553   ,2998 ,PRP$
229 ,generally     ,-9.072681427001953   ,-4.142294883728027   ,32   ,RB
230 ,case          ,0.6308865547180176   ,14.815326690673828   ,65   ,NN
231 ,part          ,1.0382250547409058   ,22.371681213378906   ,424  ,NN
232 ,bound         ,7.999432563781738    ,-18.258033752441406  ,45   ,VBN
