,word,x,y,count
134,alone,2.2515482902526855,-16.397411346435547,44
135,indeed,-3.6644656658172607,20.96397590637207,56
136,new,-6.617971897125244,24.733386993408203,39
137,spirit,20.244232177734375,1.1870003938674927,34
138,misery,24.6881046295166,-15.185487747192383,54
139,happy,40.052982330322266,10.172008514404297,46
140,words,46.52438735961914,4.819188594818115,54
141,entered,-38.79387664794922,-8.661643028259277,38
142,existence,3.7539663314819336,36.70388412475586,31
143,hope,52.16497802734375,-19.941394805908203,50
144,knowledge,-8.490687370300293,-8.511661529541016,33
145,hands,-13.501311302185059,-43.536598205566406,38
146,tale,22.60352325439453,-24.773521423339844,32
147,despair,14.554131507873535,-6.320215225219727,49
148,cause,39.18331527709961,-27.141530990600586,34
149,around,-23.552303314208984,-12.73130989074707,34
150,knew,-53.104305267333984,-19.204191207885742,32
151,believe,38.002349853515625,47.60226821899414,33
152,peace,31.108278274536133,-29.17000389099121,32
153,continued,20.206073760986328,-3.8068740367889404,33
154,pleasure,37.646881103515625,-4.697375297546387,37
155,family,42.51039505004883,-23.05638313293457,31
156,friends,-43.478309631347656,15.338146209716797,54
157,house,-33.91267776489258,-3.3785789012908936,38
158,took,-43.857139587402344,24.698043823242188,36
159,came,-47.16153335571289,-12.410531044006348,42
160,geneva,-26.41327667236328,3.0645813941955566,36
161,mother,-17.572084426879883,-20.929853439331055,33
162,gave,-39.402992248535156,29.69413185119629,32
163,scene,-12.896739959716797,-8.267324447631836,44
164,elizabeth,-17.730432510375977,-35.33682632446289,92
165,companion,15.659927368164062,-54.849952697753906,30
166,almost,24.336835861206055,-39.25944900512695,38
167,mountains,48.733089447021484,13.68337631225586,37
168,clerval,-46.39152145385742,-41.30805587768555,59
169,left,-27.04973793029785,52.09128952026367,35
170,miserable,-1.6975831985473633,-0.6038080453872681,65
171,journey,-14.056828498840332,-12.980035781860352,36
172,moment,-12.654754638671875,-18.315290451049805,37
173,room,-7.185415267944336,-18.210229873657227,31
174,idea,32.857994079589844,-37.97323989868164,33
175,horror,19.01064109802246,15.522595405578613,44
176,monster,-6.766931056976318,-29.703750610351562,31
177,fiend,45.20918273925781,-3.7294070720672607,33
178,justine,28.523574829101562,48.871376037597656,55
179,cottage,-29.056344985961914,-1.287264347076416,51
180,felix,10.257587432861328,33.537227630615234,49
