    ,word           ,x                    ,y                    ,count
0   ,essays         ,17.913042068481445   ,26.017332077026367   ,59
1   ,michel         ,21.55536460876465    ,2.049283027648926    ,32
2   ,de             ,29.919666290283203   ,9.698921203613281    ,410
3   ,montaigne      ,17.06937599182129    ,15.266985893249512   ,154
4   ,charles        ,17.075393676757812   ,21.41331672668457    ,44
5   ,cotton         ,10.154291152954102   ,10.171314239501953   ,43
6   ,life           ,-1.5751121044158936  ,13.080788612365723   ,738
7   ,letters        ,6.881230354309082    ,-3.772081136703491   ,77
8   ,present        ,6.816028118133545    ,-14.65928840637207   ,223
9   ,edition        ,16.075580596923828   ,14.45793628692627    ,30
10  ,great          ,-15.989036560058594  ,-8.517529487609863   ,1202
11  ,french         ,14.782959938049316   ,15.515549659729004   ,75
12  ,birth          ,6.744144916534424    ,20.121112823486328   ,57
13  ,form           ,-6.3132500648498535  ,14.390110969543457   ,177
14  ,minds          ,-23.49326515197754   ,24.031192779541016   ,61
15  ,disdain        ,15.945967674255371   ,-6.764717102050781   ,38
16  ,help           ,18.210023880004883   ,-14.904772758483887  ,60
17  ,indeed         ,-2.3104915618896484  ,-4.541797161102295   ,176
18  ,importance     ,-9.386396408081055   ,23.813404083251953   ,39
19  ,share          ,-12.423718452453613  ,6.143362998962402    ,58
20  ,mind           ,0.6654280424118042   ,15.700333595275879   ,337
21  ,time           ,6.0356059074401855   ,16.63820457458496    ,671
22  ,value          ,-15.159741401672363  ,19.333436965942383   ,114
23  ,leave          ,15.624455451965332   ,-12.753488540649414  ,181
24  ,account        ,-3.946113348007202   ,19.254528045654297   ,178
25  ,circumstances  ,-23.71346092224121   ,15.533188819885254   ,60
26  ,imperfect      ,-7.84938907623291    ,-16.872177124023438  ,30
27  ,state          ,-6.393028736114502   ,15.780990600585938   ,129
28  ,education      ,7.722501754760742    ,8.512446403503418    ,55
29  ,books          ,-25.806747436523438  ,21.233684539794922   ,103
30  ,borrowed       ,-25.69066047668457   ,-7.9146599769592285  ,45
31  ,others         ,-17.382469177246094  ,18.587230682373047   ,584
32  ,found          ,-6.351171016693115   ,-29.6627254486084    ,296
33  ,men            ,-21.48088836669922   ,25.118770599365234   ,1021
34  ,willing        ,-18.495817184448242  ,-22.132884979248047  ,37
35  ,need           ,-3.86092209815979    ,5.817483901977539    ,171
36  ,wonder         ,24.41873550415039    ,-9.175895690917969   ,64
37  ,reputation     ,-13.225468635559082  ,11.171419143676758   ,119
38  ,facility       ,-11.544137954711914  ,17.41741180419922    ,57
39  ,without        ,2.349790096282959    ,-12.855130195617676  ,1007
40  ,new            ,-13.523826599121094  ,-6.372930526733398   ,214
41  ,school         ,19.540298461914062   ,9.979330062866211    ,55
42  ,book           ,13.862853050231934   ,13.876791000366211   ,136
43  ,different      ,-19.160158157348633  ,-13.356624603271484  ,47
44  ,world          ,-18.09003448486328   ,3.9496068954467773   ,452
45  ,ancient        ,22.63714027404785    ,12.86854362487793    ,151
46  ,thought        ,-16.418380737304688  ,-3.367281198501587   ,185
47  ,told           ,-1.7600139379501343  ,-25.84237289428711   ,107
48  ,opinion        ,-0.23896242678165436 ,9.443614959716797    ,365
49  ,things         ,-24.137897491455078  ,16.2385196685791     ,886
50  ,threw          ,7.107044696807861    ,-24.361953735351562  ,40
51  ,must           ,5.77815055847168     ,-42.74867248535156   ,492
52  ,strange        ,-16.32050895690918   ,-7.38779878616333    ,92
53  ,kind           ,-4.647317409515381   ,13.487570762634277   ,192
54  ,light          ,-17.504283905029297  ,4.9561028480529785   ,146
55  ,many           ,-30.79006004333496   ,-2.0941903591156006  ,731
56  ,matters        ,-1.4916430711746216  ,-6.5921783447265625  ,43
57  ,understood     ,-4.402392387390137   ,-0.3087826669216156  ,40
58  ,made           ,-3.4439992904663086  ,-28.097251892089844  ,575
59  ,public         ,-23.76788330078125   ,-6.780877113342285   ,254
60  ,took           ,4.880867958068848    ,-29.016727447509766  ,121
61  ,confidence     ,-27.364704132080078  ,27.123884201049805   ,40
62  ,subjects       ,-24.246723175048828  ,15.772844314575195   ,66
63  ,sort           ,-2.6932365894317627  ,11.139541625976562   ,246
64  ,get            ,15.220693588256836   ,-22.349462509155273  ,82
65  ,variety        ,-28.178138732910156  ,-0.2262927144765854  ,51
66  ,greatest       ,-4.217202186584473   ,-12.163936614990234  ,177
67  ,perhaps        ,-3.527773141860962   ,-5.336928367614746   ,52
68  ,least          ,1.9479713439941406   ,29.739110946655273   ,257
69  ,show           ,16.869070053100586   ,-9.93648624420166    ,103
70  ,us             ,-16.642526626586914  ,30.168169021606445   ,1707
71  ,best           ,-6.246461868286133   ,-11.981645584106445  ,259
72  ,could          ,7.309370994567871    ,-41.40767288208008   ,512
73  ,relation       ,-12.083388328552246  ,21.209320068359375   ,38
74  ,pieces         ,-5.74624490737915    ,-18.06598472595215   ,59
75  ,examine        ,20.61713981628418    ,-12.608135223388672  ,45
76  ,works          ,-22.292434692382812  ,10.766983032226562   ,56
77  ,force          ,-19.109189987182617  ,7.983736515045166    ,219
78  ,delivered      ,-4.5384039878845215  ,-23.691036224365234  ,46
79  ,eloquence      ,-0.9299079775810242  ,-2.5993525981903076  ,45
80  ,effect         ,-5.430656433105469   ,10.761362075805664   ,147
81  ,poetry         ,-9.326620101928711   ,26.604106903076172   ,30
82  ,remote         ,-18.256914138793945  ,-13.595816612243652  ,50
83  ,design         ,-7.161035060882568   ,10.806920051574707   ,104
84  ,write          ,22.68963623046875    ,-10.034208297729492  ,98
85  ,necessity      ,-2.6859958171844482  ,8.293744087219238    ,175
86  ,desired        ,10.20531940460205    ,-4.26824426651001    ,42
87  ,france         ,19.23809242248535    ,18.109394073486328   ,78
88  ,nay            ,-2.344560146331787   ,-7.095661640167236   ,70
89  ,something      ,-0.03283223882317543 ,34.57862091064453    ,171
90  ,tell           ,25.400304794311523   ,-15.554793357849121  ,104
91  ,man            ,16.2972412109375     ,12.146806716918945   ,1531
92  ,felt           ,4.83173131942749     ,-26.772384643554688  ,37
93  ,beyond         ,-0.3608730435371399  ,-14.475211143493652  ,124
94  ,enough         ,-15.696449279785156  ,-1.41433846950531    ,346
95  ,expect         ,14.980386734008789   ,-8.98768424987793    ,48
96  ,work           ,2.115900754928589    ,13.089194297790527   ,174
97  ,certain        ,-12.92123031616211   ,-5.762389183044434   ,327
98  ,even           ,-6.475943088531494   ,-9.391899108886719   ,478
99  ,went           ,3.7632663249969482   ,-24.29975128173828   ,95
100 ,throughout     ,16.376264572143555   ,-28.593446731567383  ,67
101 ,become         ,18.496030807495117   ,-10.184075355529785  ,111
102 ,almost         ,-27.710493087768555  ,-4.145995616912842   ,84
103 ,would          ,6.680657386779785    ,-41.64681625366211   ,1157
104 ,read           ,23.47186851501465    ,-6.055065155029297   ,131
105 ,principal      ,-3.8768444061279297  ,-12.889660835266113  ,78
106 ,human          ,-1.0191553831100464  ,-1.032675862312317   ,284
107 ,never          ,5.572255611419678    ,-5.787884712219238   ,621
108 ,heard          ,-7.806850910186768   ,-29.266849517822266  ,82
109 ,doubt          ,20.587934494018555   ,-11.253952026367188  ,113
110 ,whether        ,2.02475643157959     ,-10.187581062316895  ,232
111 ,author         ,12.689013481140137   ,15.418249130249023   ,79
112 ,lived          ,-9.745948791503906   ,-29.661598205566406  ,110
113 ,true           ,-2.2672173976898193  ,-3.0077555179595947  ,284
114 ,country        ,5.292708396911621    ,18.062156677246094   ,178
115 ,speaks         ,14.22740364074707    ,-34.70062255859375   ,37
116 ,language       ,12.773388862609863   ,13.509636878967285   ,96
117 ,nature         ,-11.602252006530762  ,14.00531005859375    ,485
118 ,always         ,-0.9133275747299194  ,-6.953085422515869   ,363
119 ,everywhere     ,2.4749557971954346   ,-14.517091751098633  ,42
120 ,taken          ,-3.119553327560425   ,-31.348230361938477  ,251
121 ,first          ,2.824547290802002    ,-2.261368751525879   ,573
122 ,number         ,-13.011774063110352  ,21.81735610961914    ,131
123 ,impression     ,-13.748676300048828  ,14.116015434265137   ,42
124 ,merely         ,-10.899364471435547  ,31.632993698120117   ,31
125 ,far            ,-25.463973999023438  ,-13.39522647857666   ,226
126 ,follow         ,17.75156593322754    ,-18.200021743774414  ,127
127 ,one            ,3.637911558151245    ,12.50534725189209    ,2172
128 ,another        ,2.210996150970459    ,-0.709520161151886   ,795
129 ,see            ,20.877914428710938   ,-13.548011779785156  ,656
130 ,died           ,16.024791717529297   ,22.7492733001709     ,65
131 ,leaving        ,4.886404514312744    ,-15.531661033630371  ,30
132 ,behind         ,1.21403169631958     ,-15.324607849121094  ,70
133 ,considered     ,-7.060443878173828   ,-26.813312530517578  ,67
134 ,correct        ,18.4957275390625     ,-6.911537170410156   ,34
135 ,original       ,17.847612380981445   ,3.9584784507751465   ,41
136 ,paris          ,17.016101837158203   ,15.167257308959961   ,44
137 ,foot           ,-31.513492584228516  ,12.61706829071045    ,99
138 ,also           ,-0.5595517158508301  ,-5.898984432220459   ,491
139 ,given          ,-3.2870419025421143  ,-27.258699417114258  ,197
140 ,purely         ,-10.164670944213867  ,13.034675598144531   ,35
141 ,furnish        ,6.226444244384766    ,-35.50611114501953   ,33
142 ,seemed         ,8.020233154296875    ,-33.1519660949707    ,38
143 ,presence       ,8.7889404296875      ,17.900096893310547   ,62
144 ,st             ,17.470537185668945   ,15.751887321472168   ,74
145 ,able           ,-16.23390769958496   ,-24.92259979248047   ,187
146 ,attempt        ,-5.6083149909973145  ,17.788814544677734   ,54
147 ,difficult      ,-15.04944133758545   ,-11.397147178649902  ,41
148 ,seems          ,8.5784273147583      ,-33.333614349365234  ,140
149 ,age            ,6.261965751647949    ,16.993717193603516   ,382
150 ,moreover       ,-2.370844841003418   ,-4.204347133636475   ,180
151 ,words          ,-1.4052058458328247  ,21.19399070739746    ,216
152 ,desire         ,-14.07390022277832   ,5.050354957580566    ,197
153 ,view           ,5.368828296661377    ,11.038050651550293   ,35
154 ,meaning        ,9.662814140319824    ,14.115818977355957   ,35
155 ,generally      ,8.527907371520996    ,-2.860163450241089   ,32
156 ,case           ,-3.5717525482177734  ,2.1743507385253906   ,65
157 ,part           ,-1.313594102859497   ,12.830784797668457   ,431
158 ,bound          ,-9.644896507263184   ,-21.541654586791992  ,54
159 ,throw          ,11.417394638061523   ,-25.292238235473633  ,68
160 ,thinking       ,6.931604385375977    ,-3.878248453140259   ,36
161 ,right          ,-10.648934364318848  ,-1.544296383857727   ,159
162 ,allowed        ,-5.7985148429870605  ,-5.420158386230469   ,31
163 ,longer         ,-13.23717212677002   ,0.7024680376052856   ,92
164 ,stand          ,-12.512889862060547  ,-38.64912414550781   ,84
165 ,wrote          ,23.379024505615234   ,1.2026127576828003   ,38
166 ,hand           ,2.801804542541504    ,13.737987518310547   ,305
167 ,matter         ,-7.795800685882568   ,25.10486602783203    ,204
168 ,possess        ,11.941995620727539   ,-13.580031394958496  ,35
169 ,places         ,-26.725372314453125  ,15.920584678649902   ,95
170 ,proper         ,-13.016209602355957  ,-11.30494499206543   ,138
171 ,hardly         ,21.173593521118164   ,28.319189071655273   ,62
172 ,necessary      ,-12.794751167297363  ,-11.537317276000977  ,117
173 ,say            ,22.969192504882812   ,-11.662982940673828  ,645
174 ,due            ,-19.844385147094727  ,-8.85449504852295    ,66
175 ,father         ,10.713708877563477   ,24.37396240234375    ,145
176 ,excellent      ,-11.378995895385742  ,-8.379145622253418   ,90
177 ,important      ,-12.813666343688965  ,-13.023295402526855  ,45
178 ,assistance     ,-0.8870679140090942  ,23.496261596679688   ,46
179 ,rendered       ,-4.190792083740234   ,-26.398916244506836  ,35
180 ,corrupt        ,-22.88784408569336   ,-19.67706871032715   ,34
181 ,word           ,-1.4230258464813232  ,21.142127990722656   ,148
182 ,favour         ,7.046431064605713    ,13.142848014831543   ,169
183 ,subject        ,-0.5467643141746521  ,11.128029823303223   ,251
184 ,much           ,-25.40201187133789   ,-13.384963989257812  ,1291
185 ,employed       ,-6.340029239654541   ,-21.505924224853516  ,65
186 ,various        ,-29.169889450073242  ,-0.9400156736373901  ,81
187 ,ways           ,-23.329273223876953  ,16.42929458618164    ,78
188 ,arrive         ,5.4907450675964355   ,-31.43975830078125   ,47
189 ,end            ,-2.3591830730438232  ,15.34051513671875    ,330
190 ,ii             ,39.325035095214844   ,13.740793228149414   ,202
191 ,sorrow         ,4.298264503479004    ,4.1635284423828125   ,37
192 ,iii            ,39.09675216674805    ,13.667275428771973   ,148
193 ,carry          ,15.089432716369629   ,-23.40859031677246   ,110
194 ,iv             ,39.05113220214844    ,13.912415504455566   ,102
195 ,soul           ,0.5470936298370361   ,15.686747550964355   ,451
196 ,passions       ,-24.760526657104492  ,13.384106636047363   ,75
197 ,upon           ,-0.7315925359725952  ,-17.088489532470703  ,1685
198 ,false          ,-12.189188003540039  ,-4.375547409057617   ,115
199 ,wanting        ,7.459957122802734    ,-9.176186561584473   ,36
200 ,place          ,4.44183349609375     ,14.086738586425781   ,377
201 ,ought          ,6.166370391845703    ,-41.431884765625     ,299
202 ,go             ,12.534878730773926   ,-22.840436935424805  ,302
203 ,vi             ,38.919063568115234   ,14.096211433410645   ,59
204 ,hour           ,-31.35984230041504   ,8.719620704650879    ,65
205 ,dangerous      ,-21.23075294494629   ,-13.62238883972168   ,72
206 ,vii            ,39.015663146972656   ,13.563003540039062   ,40
207 ,judge          ,19.248231887817383   ,-11.220728874206543  ,188
208 ,actions        ,-22.3026065826416    ,17.646629333496094   ,202
209 ,viii           ,39.39002227783203    ,15.174232482910156   ,40
210 ,quick          ,-8.89738941192627    ,-5.360830783843994   ,37
211 ,xi             ,39.28535842895508    ,15.131881713867188   ,32
212 ,xii            ,39.4302978515625     ,15.347545623779297   ,31
213 ,constancy      ,-9.762309074401855   ,4.560176372528076    ,73
214 ,ceremony       ,-10.587895393371582  ,27.454702377319336   ,38
215 ,princes        ,-19.8372859954834    ,24.592741012573242   ,80
216 ,justly         ,8.427480697631836    ,-4.736965179443359   ,43
217 ,obstinate      ,-18.23961067199707   ,-11.852578163146973  ,42
218 ,defence        ,-23.416841506958008  ,4.181838035583496    ,46
219 ,reason         ,-11.505729675292969  ,14.282247543334961   ,723
220 ,punishment     ,6.013545036315918    ,4.018709182739258    ,37
221 ,cowardice      ,-6.78342342376709    ,7.725887775421143    ,38
222 ,fear           ,2.015392541885376    ,4.107394218444824    ,302
223 ,till           ,3.338805913925171    ,-9.742981910705566   ,171
224 ,death          ,2.9056475162506104   ,5.548050880432129    ,567
225 ,study          ,2.0285205841064453   ,12.19690990447998    ,134
226 ,philosophy     ,25.29812240600586    ,10.460803985595703   ,134
227 ,learn          ,18.978376388549805   ,-10.161140441894531  ,82
228 ,die            ,10.540908813476562   ,-9.13107967376709    ,212
229 ,imagination    ,-9.31176471710205    ,14.026196479797363   ,128
230 ,profit         ,-13.289278030395508  ,16.277061462402344   ,75
231 ,custom         ,8.338910102844238    ,9.080615043640137    ,199
232 ,easily         ,-5.294373512268066   ,-1.8544831275939941  ,126
233 ,change         ,14.448782920837402   ,-5.980889320373535   ,104
234 ,law            ,-9.836356163024902   ,18.68726348876953    ,110
235 ,received       ,-7.500906467437744   ,-31.38818359375      ,129
236 ,events         ,-19.479528427124023  ,19.074535369873047   ,69
237 ,counsel        ,-5.060029983520508   ,12.199097633361816   ,34
238 ,children       ,-18.84926414489746   ,25.195898056030273   ,241
239 ,folly          ,-7.980421543121338   ,5.300497531890869    ,114
240 ,measure        ,-13.613725662231445  ,17.815082550048828   ,83
241 ,truth          ,-7.1486005783081055  ,12.514342308044434   ,334
242 ,error          ,9.034990310668945    ,6.436673641204834    ,58
243 ,capacity       ,-9.806983947753906   ,13.487931251525879   ,55
244 ,friendship     ,11.751626014709473   ,-0.4919365346431732  ,93
245 ,la             ,19.33853530883789    ,13.855905532836914   ,75
246 ,boetie         ,19.88230323791504    ,16.246505737304688   ,37
247 ,moderation     ,-13.082698822021484  ,18.445735931396484   ,48
248 ,divine         ,-11.820487022399902  ,9.780315399169922    ,147
249 ,avoid          ,12.2984619140625     ,-15.84557819366455   ,94
250 ,pleasures      ,-23.7141056060791    ,11.433402061462402   ,74
251 ,expense        ,3.252326011657715    ,28.806800842285156   ,77
252 ,fortune        ,-10.1705322265625    ,6.925570011138916    ,401
253 ,observed       ,-8.348302841186523   ,-30.380861282348633  ,78
254 ,act            ,-9.649775505065918   ,3.829543113708496    ,74
255 ,rule           ,-7.821698188781738   ,17.61754608154297    ,102
256 ,defect         ,-7.178325176239014   ,13.28019905090332    ,33
257 ,government     ,-4.4178972244262695  ,3.866161584854126    ,94
258 ,clothes        ,3.050102949142456    ,23.303003311157227   ,36
259 ,cato           ,23.065269470214844   ,19.472579956054688   ,72
260 ,younger        ,22.46085548400879    ,9.086247444152832    ,36
261 ,laugh          ,2.5953962802886963   ,30.803882598876953   ,48
262 ,cry            ,25.847131729125977   ,-17.370882034301758  ,35
263 ,thing          ,-3.0146453380584717  ,12.313521385192871   ,475
264 ,solitude       ,12.347155570983887   ,-2.7827436923980713  ,32
265 ,consideration  ,-4.852679252624512   ,14.289412498474121   ,97
266 ,cicero         ,25.66366195678711    ,13.235589981079102   ,235
267 ,relish         ,13.02952766418457    ,-4.20347785949707    ,34
268 ,good           ,-18.528221130371094  ,-9.536209106445312   ,847
269 ,evil           ,-0.39168494939804077 ,13.162734031677246   ,96
270 ,honour         ,-11.214814186096191  ,6.5514140129089355   ,287
271 ,amongst        ,2.2407689094543457   ,-18.270931243896484  ,358
272 ,laws           ,-9.97514533996582    ,18.79998016357422    ,224
273 ,sleep          ,4.011749744415283    ,6.786919593811035    ,96
274 ,battle         ,19.223247528076172   ,21.66192054748535    ,116
275 ,names          ,-17.143627166748047  ,22.29588508605957    ,70
276 ,uncertainty    ,-14.397829055786133  ,12.855562210083008   ,33
277 ,judgment       ,-8.786356925964355   ,12.499490737915039   ,294
278 ,customs        ,12.839614868164062   ,8.480859756469727    ,33
279 ,vanity         ,-6.904223918914795   ,8.31997013092041     ,75
280 ,ancients       ,23.325241088867188   ,11.893741607666016   ,46
281 ,saying         ,19.841812133789062   ,9.632109642028809    ,112
282 ,caesar         ,22.47890853881836    ,19.24541473388672    ,131
283 ,vain           ,-9.985787391662598   ,-13.0874662399292    ,120
284 ,really         ,-13.295293807983398  ,-9.34673023223877    ,94
285 ,italy          ,15.135878562927246   ,15.82312297821045    ,46
286 ,written        ,-7.613308906555176   ,-31.37718963623047   ,49
287 ,third          ,9.68397331237793     ,28.32904052734375    ,74
288 ,person         ,10.154961585998535   ,20.006420135498047   ,179
289 ,worth          ,-25.530763626098633  ,-8.764086723327637   ,84
290 ,whole          ,-1.79121994972229    ,-13.700309753417969  ,242
291 ,born           ,-9.828415870666504   ,-24.204620361328125  ,73
292 ,day            ,4.940372943878174    ,15.663824081420898   ,352
293 ,last           ,2.343400716781616    ,27.939678192138672   ,269
294 ,town           ,7.643969535827637    ,15.70237922668457    ,41
295 ,second         ,6.758835792541504    ,21.928897857666016   ,81
296 ,length         ,-3.465075731277466   ,6.508667945861816    ,30
297 ,particular     ,-25.582624435424805  ,-7.995959281921387   ,202
298 ,regard         ,4.424221038818359    ,-20.957990646362305  ,51
299 ,mighty         ,-3.867713212966919   ,-2.7610552310943604  ,38
300 ,faith          ,-11.212911605834961  ,9.402697563171387    ,77
301 ,conscience     ,-8.56714916229248    ,7.990537166595459    ,124
302 ,feeling        ,2.5858187675476074   ,-22.444639205932617  ,30
303 ,rather         ,-12.845938682556152  ,-1.175862431526184   ,342
304 ,extreme        ,-24.043615341186523  ,-17.751497268676758  ,97
305 ,care           ,-1.1490062475204468  ,6.4167656898498535   ,189
306 ,especially     ,-6.304563522338867   ,-9.305913925170898   ,81
307 ,side           ,-30.148971557617188  ,13.026490211486816   ,142
308 ,son            ,11.184053421020508   ,24.74622344970703    ,102
309 ,people         ,-20.067054748535156  ,24.610910415649414   ,438
310 ,caused         ,0.7971981167793274   ,-28.405452728271484  ,83
311 ,held           ,-2.1733272075653076  ,-34.3175163269043    ,40
312 ,persons        ,-21.441627502441406  ,25.006877899169922   ,106
313 ,put            ,10.278799057006836   ,-25.461153030395508  ,324
314 ,poor           ,0.6477841138839722   ,-3.651836633682251   ,94
315 ,common         ,-11.85789966583252   ,-6.103988170623779   ,340
316 ,living         ,3.437208890914917    ,2.154053211212158    ,137
317 ,taking         ,-2.1268322467803955  ,-31.93507194519043   ,83
318 ,nevertheless   ,-3.394594669342041   ,-3.4577412605285645  ,117
319 ,exercise       ,-6.577231407165527   ,-6.494204998016357   ,104
320 ,gives          ,9.508695602416992    ,-31.402353286743164  ,105
321 ,years          ,-30.31692123413086   ,18.467824935913086   ,247
322 ,used           ,-16.436904907226562  ,-26.448993682861328  ,70
323 ,sound          ,-11.341029167175293  ,-18.923248291015625  ,115
324 ,learned        ,-11.079731941223145  ,-28.063983917236328  ,105
325 ,latin          ,12.919898986816406   ,13.37628173828125    ,49
326 ,suffering      ,-8.129056930541992   ,-3.827418327331543   ,43
327 ,beginning      ,-7.10468864440918    ,18.868324279785156   ,63
328 ,placed         ,-4.833827495574951   ,-28.500089645385742  ,40
329 ,near           ,-5.266059875488281   ,-15.323576927185059  ,121
330 ,virgil         ,33.10542678833008    ,10.552834510803223   ,48
331 ,greek          ,12.032206535339355   ,14.645238876342773   ,46
332 ,six            ,-34.05939483642578   ,0.16897135972976685  ,43
333 ,young          ,-22.200294494628906  ,-24.183143615722656  ,166
334 ,passed         ,-3.4069385528564453  ,-32.144439697265625  ,72
335 ,left           ,-2.995469808578491   ,-25.860441207885742  ,162
336 ,science        ,-8.217611312866211   ,8.802385330200195    ,87
337 ,next           ,3.4492313861846924   ,-2.1041388511657715  ,50
338 ,court          ,5.517849922180176    ,14.349410057067871   ,46
339 ,year           ,8.632647514343262    ,16.646127700805664   ,53
340 ,following      ,1.3798476457595825   ,-13.390623092651367  ,30
341 ,witness        ,19.81123924255371    ,15.202290534973145   ,45
342 ,know           ,21.522062301635742   ,-11.61878776550293   ,548
343 ,manner         ,5.670338153839111    ,5.476602077484131    ,284
344 ,engaged        ,-3.8105974197387695  ,-31.181291580200195  ,51
345 ,occasions      ,-25.820568084716797  ,21.17945671081543    ,86
346 ,met            ,-8.394826889038086   ,-28.991241455078125  ,48
347 ,tells          ,-1.2809209823608398  ,-25.940959930419922  ,45
348 ,pure           ,8.692602157592773    ,-7.886996746063232   ,65
349 ,chance         ,-6.828190803527832   ,20.70281219482422    ,56
350 ,two            ,-32.794471740722656  ,-0.053051456809043884,366
351 ,drawn          ,-2.479496955871582   ,-33.960960388183594  ,50
352 ,close          ,-6.962513446807861   ,-16.23004722595215   ,56
