,word,x,y,count
0,late,9.56353759765625,44.63562774658203,30
1,heart,-5.781680583953857,-24.38068199157715,89
2,body,-4.065282344818115,6.761623859405518,110
3,brain,-6.811044216156006,-27.003183364868164,34
4,see,38.415775299072266,-4.995093822479248,272
5,ever,19.688554763793945,-1.1156679391860962,194
6,old,15.858447074890137,13.312952995300293,443
7,queer,27.778337478637695,4.438200950622559,44
8,known,20.50616455078125,-19.866744995117188,80
9,world,11.264900207519531,-27.834976196289062,170
10,somehow,15.855796813964844,35.50947189331055,44
11,take,33.602874755859375,-5.836789608001709,137
12,hand,-18.92295265197754,-22.827110290527344,204
13,others,15.293988227844238,-13.68941879272461,39
14,name,22.416780471801758,0.5095714926719666,68
15,called,0.8093211054801941,-8.402256965637207,113
16,leaving,-21.416776657104492,3.484502077102661,38
17,almost,-4.814582347869873,-6.754333972930908,195
18,alone,12.10869312286377,-23.617969512939453,41
19,word,13.680557250976562,16.161483764648438,76
20,true,12.646812438964844,-4.378946781158447,87
21,whale,-6.274443626403809,-14.25745677947998,1095
22,rolling,-24.306427001953125,17.325363159179688,32
23,seen,2.1599037647247314,-24.388431549072266,164
24,mere,4.2113752365112305,-2.5224857330322266,42
25,poor,21.43630599975586,29.55156707763672,112
26,devil,29.14412498474121,7.99844217300415,50
27,gone,3.5395965576171875,-23.736801147460938,59
28,long,-17.465293884277344,36.06034851074219,316
29,earth,12.744205474853516,-28.231246948242188,46
30,whatever,-32.149131774902344,-17.095670700073242,46
31,whales,-5.449937343597412,16.43705940246582,268
32,could,-5.270137310028076,-50.12295913696289,216
33,find,35.936256408691406,-5.790206432342529,56
34,book,-9.605656623840332,-28.57312774658203,57
35,therefore,8.511462211608887,-15.384092330932617,67
36,must,-4.160604953765869,-53.86344909667969,283
37,every,-35.28431701660156,14.075328826904297,232
38,case,12.26190185546875,-13.836227416992188,70
39,least,-1.4077681303024292,9.667762756347656,76
40,however,2.29044508934021,-10.469141006469727,95
41,far,-3.5951015949249268,3.417732000350952,159
42,touching,-30.452041625976562,20.865083694458008,46
43,generally,-15.725489616394043,-38.83709716796875,31
44,well,19.784194946289062,-3.5332961082458496,222
45,eye,2.8132541179656982,8.366958618164062,82
46,view,21.312395095825195,-16.794700622558594,48
47,said,35.41170883178711,19.90806770324707,305
