   ,word      ,x                   ,y                    ,count,part_of_speech
84 ,most      ,3.828706741333008   ,-5.248872756958008   ,116  ,RBS
85 ,high      ,4.6143269538879395  ,11.036016464233398   ,59   ,JJ
86 ,heaven    ,-7.381246089935303  ,-14.682415008544922  ,32   ,NNP
87 ,?         ,-3.446263313293457  ,7.155360698699951    ,1500 ,.
88 ,now       ,-4.228949546813965  ,3.1877291202545166   ,464  ,RB
89 ,yet       ,-5.768662452697754  ,2.4363231658935547   ,36   ,CC
90 ,if        ,-6.816129207611084  ,6.897231101989746    ,475  ,IN
91 ,you       ,-10.083817481994629 ,10.960073471069336   ,1952 ,PRP
92 ,will      ,-2.152097463607788  ,21.278940200805664   ,415  ,MD
93 ,must      ,-2.341373920440674  ,21.28968048095703    ,110  ,MD
94 ,none      ,-5.2614970207214355 ,11.964414596557617   ,34   ,NN
95 ,so        ,-5.910560607910156  ,4.725896835327148    ,745  ,RB
96 ,soon      ,-19.01557731628418  ,9.941078186035156    ,57   ,RB
97 ,shall     ,-2.7530572414398193 ,20.873199462890625   ,137  ,MD
98 ,way       ,1.9629582166671753  ,-3.448975086212158   ,186  ,NN
99 ,before    ,3.448812246322632   ,0.02752993255853653  ,192  ,IN
100,given     ,2.766298294067383   ,5.581902503967285    ,35   ,VBN
101,he        ,1.036719799041748   ,4.57235050201416     ,2026 ,PRP
102,it        ,-2.2693235874176025 ,5.683384418487549    ,1523 ,PRP
103,again     ,0.8777187466621399  ,0.8362182974815369   ,139  ,RB
104,so        ,-9.478777885437012  ,5.303608417510986    ,64   ,IN
105,that      ,-0.9220840930938721 ,5.602767467498779    ,872  ,DT
106,ought     ,-19.150739669799805 ,-1.5125311613082886  ,37   ,MD
107,show      ,-17.350967407226562 ,8.721159934997559    ,33   ,VB
108,years     ,16.86448097229004   ,-13.811483383178711  ,60   ,NNS
109,little    ,1.3440351486206055  ,-2.6907973289489746  ,149  ,JJ
110,up        ,4.800440788269043   ,-7.877033710479736   ,480  ,RP
111,your      ,-10.55832576751709  ,9.7853364944458      ,925  ,PRP$
112,part      ,6.907386779785156   ,-0.6944005489349365  ,40   ,NN
113,which     ,4.025711536407471   ,1.7652653455734253   ,361  ,WDT
114,like      ,3.5573956966400146  ,-8.357064247131348   ,476  ,IN
115,would     ,-0.04680529609322548,22.511423110961914   ,383  ,MD
116,-         ,-2.6244730949401855 ,-2.6914987564086914  ,80   ,:
117,’         ,4.4459733963012695  ,5.124747276306152    ,69   ,CD
118,born      ,-6.239421367645264  ,-4.4624176025390625  ,32   ,VBN
119,other     ,5.846550941467285   ,-20.16375160217285   ,146  ,JJ
120,days      ,12.269994735717773  ,4.905892372131348    ,53   ,NNS
121,next      ,17.710283279418945  ,-3.4507641792297363  ,38   ,JJ
122,nothing   ,-5.506137847900391  ,-10.573463439941406  ,48   ,NN
123,off       ,7.1795735359191895  ,-4.180025577545166   ,96   ,IN
124,its       ,7.520342826843262   ,6.288943767547607    ,166  ,PRP$
125,down      ,5.846592426300049   ,-6.934151649475098   ,164  ,RP
126,first     ,-1.084592342376709  ,-9.490604400634766   ,149  ,JJ
127,name      ,3.212217092514038   ,7.586747169494629    ,96   ,NN
128,second    ,18.37937355041504   ,-8.882247924804688   ,34   ,JJ
129,’re       ,-15.980927467346191 ,-11.699697494506836  ,157  ,VBP
130,going     ,1.306239128112793   ,1.9473263025283813   ,65   ,VBG
131,ah        ,-0.1211414635181427 ,15.430672645568848   ,88   ,UH
132,then      ,-4.131458282470703  ,-5.230916976928711   ,257  ,RB
133,our       ,2.5338587760925293  ,2.8312020301818848   ,678  ,PRP$
134,as        ,-9.59761905670166   ,3.1886160373687744   ,1462 ,IN
135,we        ,-9.883395195007324  ,11.914811134338379   ,737  ,PRP
136,hear      ,-13.732429504394531 ,-10.794319152832031  ,34   ,VBP
137,also      ,0.2608095705509186  ,5.679091930389404    ,36   ,RB
138,that      ,2.670764684677124   ,-5.36215353012085    ,450  ,WDT
139,ever      ,-4.846625804901123  ,4.367350101470947    ,219  ,RB
140,when      ,0.26448360085487366 ,-1.1722948551177979  ,645  ,WRB
141,night     ,18.111156463623047  ,-3.4092483520507812  ,135  ,NN
142,better    ,-14.168498039245605 ,-4.622748851776123   ,30   ,JJR
143,than      ,-7.979191780090332  ,-0.38667163252830505 ,120  ,IN
144,’ll       ,-1.878690481185913  ,22.651620864868164   ,317  ,MD
145,know      ,-14.69267463684082  ,8.089214324951172    ,57   ,VB
146,she       ,8.13585376739502    ,-17.200471878051758  ,626  ,PRP
147,has       ,-11.149002075195312 ,-14.877479553222656  ,284  ,VBZ
148,may       ,-1.3519190549850464 ,20.71734619140625    ,265  ,MD
149,some      ,-6.5265212059021    ,-2.6303699016571045  ,226  ,DT
150,say       ,-12.650677680969238 ,-12.799530982971191  ,58   ,VBP
151,there     ,-0.8436234593391418 ,4.6968865394592285   ,298  ,EX
152,thou      ,16.36700439453125   ,8.619206428527832    ,56   ,NN
153,same      ,12.966277122497559  ,2.4567909240722656   ,121  ,JJ
154,did       ,0.7657437920570374  ,23.210647583007812   ,218  ,VBD
155,ear       ,4.584535121917725   ,-1.7167646884918213  ,45   ,NN
