,word,x,y,count
0  ,past     ,18.16295623779297   ,-20.02625274658203   ,49
1  ,us       ,-35.433006286621094 ,8.390806198120117    ,305
2  ,back     ,2.886631727218628   ,-6.138246536254883   ,156
3  ,sir      ,-29.607969284057617 ,7.739471435546875    ,59
4  ,sea      ,30.4197998046875    ,-7.734999179840088   ,52
5  ,side     ,32.82040786743164   ,-17.483675003051758  ,61
6  ,war      ,44.811126708984375  ,-2.9701337814331055  ,35
7  ,went     ,19.8447322845459    ,-14.702028274536133  ,83
8  ,time     ,12.315958976745605  ,0.04586860537528992  ,266
9  ,yet      ,-8.323861122131348  ,14.412076950073242   ,140
10 ,though   ,-4.513764381408691  ,-4.431645393371582   ,135
11 ,old      ,6.8408308029174805  ,-7.8706841468811035  ,464
12 ,fair     ,1.5084043741226196  ,3.9323933124542236   ,58
13 ,end      ,-1.572667121887207  ,-9.554253578186035   ,70
14 ,seen     ,4.3273444175720215  ,32.76599884033203    ,55
15 ,fall     ,15.859772682189941  ,7.3355631828308105   ,60
16 ,bed      ,-2.502267360687256  ,-40.29681396484375   ,42
17 ,life     ,-25.695390701293945 ,-17.559001922607422  ,117
18 ,great    ,15.925054550170898  ,-8.12903881072998    ,98
19 ,man      ,11.971957206726074  ,6.3074798583984375   ,262
20 ,one      ,5.529735088348389   ,-1.882153868675232   ,646
21 ,well     ,-19.67355728149414  ,7.263977527618408    ,225
22 ,park     ,17.121051788330078  ,-5.7991943359375     ,38
23 ,upon     ,14.200380325317383  ,-9.847122192382812   ,173
24 ,green    ,26.939512252807617  ,11.155414581298828   ,51
25 ,since    ,0.38188523054122925 ,22.606340408325195   ,110
26 ,still    ,-15.759723663330078 ,-32.424110412597656  ,157
27 ,head     ,26.089040756225586  ,-1.2683063745498657  ,79
28 ,fear     ,22.51880645751953   ,18.41939926147461    ,37
29 ,save     ,-28.055585861206055 ,-15.72872543334961   ,34
30 ,true     ,-2.3474159240722656 ,0.9820102453231812   ,78
31 ,feeling  ,-10.208545684814453 ,22.76504898071289    ,30
32 ,met      ,11.325414657592773  ,16.20314598083496    ,38
33 ,father   ,-4.262631893157959  ,-34.8507080078125    ,56
34 ,high     ,-2.299983263015747  ,-23.9521427154541    ,74
35 ,heaven   ,46.978214263916016  ,-16.037931442260742  ,35
36 ,ere      ,25.863555908203125  ,28.07640838623047    ,48
37 ,lie      ,-9.66798210144043   ,-17.56188201904297   ,30
38 ,lay      ,18.70138931274414   ,-8.274500846862793   ,55
39 ,must     ,-4.5315656661987305 ,36.55554962158203    ,111
40 ,none     ,-5.74158239364624   ,21.400175094604492   ,35
41 ,soon     ,-19.90415382385254  ,5.4625115394592285   ,57
42 ,either   ,-8.672508239746094  ,-40.840171813964844  ,39
43 ,shall    ,-2.6141350269317627 ,34.33592987060547    ,138
44 ,come     ,-14.88387393951416  ,12.287283897399902   ,190
45 ,hand     ,20.89997673034668   ,22.37822914123535    ,92
46 ,way      ,3.461491823196411   ,-0.029132267460227013,190
47 ,given    ,-4.216955661773682  ,-30.318960189819336  ,36
